"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (Bytes)","Transferred (Bytes)","Total Transferred (Bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://lotogreen.bet.br/promotions","text/html;charset=utf-8","200","OK","Indexable","","Apostas Online | Lotogreen","26","241","Apostas online","14","92","","0","","0","Promoções","9","Apostas","7","index, follow","","","https://lotogreen.bet.br/promotions","","","","","","594254","99168","99168","14,697","","421","104","4,048","35,737","Hard","0,709","1","0","","81","67","0","100,000","65","50","0","14","12","0","","","","","8bb650985afdd87ecfc379d9a75f0dcf","0,567","","","","","pt-BR","1.1","","","","","","https://lotogreen.bet.br/promotions","2026-09-02 12:19:23"
"https://lotogreen.bet.br/sports/futebol/brasil/c-11318","text/html;charset=utf-8","200","OK","Indexable","","Brasil - Apostas esportivas | Lotogreen","39","343","Tudo sobre Brasil com as melhores cotações na Lotogreen. Somos uma operadora licenciada focada na transparência e segurança do apostador. Entre no jogo! Apenas 18+. Jogo Responsável.","182","1193","","0","","0","Apostas","7","Comunidade","10","index, follow","","","https://lotogreen.bet.br/sports/futebol/brasil/c-11318","","","","","","169966","48964","48964","7,256","","18","12","1,500","0,000","Very Hard","0,965","1","3","","67","67","0","100,000","52","36","0","14","12","0","","","","","6112647bfe98ae0bd149685c31dd7ee6","0,668","","","","","pt-BR","1.1","","","","","","https://lotogreen.bet.br/sports/futebol/brasil/c-11318","2026-09-02 12:19:23"
"https://lotogreen.bet.br/imgs/flags/brazil-flag-icon.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","2","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,012","Mon, 27 Jul 2026 21:51:05 GMT","","","","","1.1","","","","","","https://lotogreen.bet.br/imgs/flags/brazil-flag-icon.svg","2026-09-02 12:19:23"
"https://lotogreen.bet.br/imgs/pix.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","1","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,027","Mon, 27 Jul 2026 21:51:05 GMT","","","","","1.1","","","","","","https://lotogreen.bet.br/imgs/pix.svg","2026-09-02 12:19:24"
"https://lotogreen.bet.br/sports/virtual","text/html;charset=utf-8","200","OK","Indexable","","Virtual - Apostas esportivas | Lotogreen","40","352","Tudo sobre Virtual com as melhores cotações na Lotogreen. Somos uma operadora licenciada focada na transparência e segurança do apostador. Entre no jogo! Apenas 18+. Jogo Responsável.","183","1199","","0","","0","Apostas","7","Comunidade","10","index, follow","","","https://lotogreen.bet.br/sports/virtual","","","","","","169890","48921","48921","7,250","","18","12","1,500","0,000","Very Hard","0,966","1","1","","1","1","0","1,490","52","36","0","14","12","0","","","","","16c622bcec964f6744657620688b898f","0,395","","","","","pt-BR","1.1","","","","","","https://lotogreen.bet.br/sports/virtual","2026-09-02 12:19:23"
"https://lotogreen.bet.br/play/pgsoft/wild-ape-3258","text/html;charset=utf-8","200","OK","Indexable","","Jogos de Cassino Wild Ape 3258 - Pgsoft | Lotogreen","51","471","Experimente Wild Ape 3258 na Lotogreen. Sua plataforma de cassino online com alta tecnologia, pagamentos rápidos e 100% regulamentada. Segurança máxima para sua diversão. Proibido para menores de 18 anos. Jogue com responsabilidade.","232","1521","","0","","0","Apostas","7","Comunidade","10","index, follow","","","https://lotogreen.bet.br/play/pgsoft/wild-ape-3258","","","","","","170783","48700","48700","7,217","","69","41","1,683","35,927","Hard","1,178","1","2","","1","1","0","1,490","54","38","0","14","12","0","","","","","b7fddd57d55a047aad5b989fef8ee3a5","0,511","","","","","pt-BR","1.1","","","","","","https://lotogreen.bet.br/play/pgsoft/wild-ape-3258","2026-09-02 12:19:23"
"https://lotogreen.bet.br/casino/crash-games","text/html;charset=utf-8","200","OK","Indexable","","Crash Games - jogos de cassino online | Lotogreen","49","450","Explore Crash Games na Lotogreen. Jogos de Cassino online com tecnologia avançada, pagamentos rápidos e uma experiência segura em ambiente 100% regulamentado. Diversão com transparência para maiores de 18 anos. Jogue com responsabilidade.","238","1578","","0","","0","Apostas","7","Comunidade","10","index, follow","","","https://lotogreen.bet.br/casino/crash-games","","","","","","195532","51948","51948","7,699","","80","45","1,778","39,003","Hard","1,061","1","1","","68","67","0","100,000","59","43","0","14","12","0","","","","","518f11eeaa8f70a9813a9aacfd7bb9cd","0,553","","","","","pt-BR","1.1","","","","","","https://lotogreen.bet.br/casino/crash-games","2026-09-02 12:19:24"
"https://lotogreen.bet.br/_nuxt/default.CgNkY4R1.css","text/css; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","1","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,033","Mon, 27 Jul 2026 21:51:05 GMT","","","","","1.1","","","","","","https://lotogreen.bet.br/_nuxt/default.CgNkY4R1.css","2026-09-02 12:19:24"
"https://lotogreen.bet.br/vip/missions","text/html;charset=utf-8","200","OK","Indexable","","Apostas Online | Lotogreen","26","241","Apostas online","14","92","","0","","0","Apostas","7","Comunidade","10","index, follow","","","https://lotogreen.bet.br/vip/missions","","","","","","169313","48630","48630","7,207","","69","41","1,683","35,927","Hard","1,177","1","1","","1","1","0","1,490","53","36","0","14","12","0","","","","","6a36d4455f4f41d35da6e66e44eda0a1","0,398","","","","","pt-BR","1.1","","","","","","https://lotogreen.bet.br/vip/missions","2026-09-02 12:19:24"
"https://lotogreen.bet.br/responsible-gaming","text/html;charset=utf-8","200","OK","Non-Indexable","Canonicalised","Responsible Gaming","18","183","1.    INTRODUÇÃO A Sabiá Administração Ltda., devidamente constituída e detentora das marcas de plataformas de apostas de quota fixa e ...","138","870","","0","","0","Apostas","7","Comunidade","10","index, follow","","","http://localhost/responsible-gaming","","","","","","247874","74524","74524","11,044","","5159","813","6,346","27,242","Very Hard","14,816","1","0","","67","67","0","100,000","54","37","0","16","14","0","","","","","32a4e5c6fe179e35c00d8a5783c3f40b","0,085","Wed, 02 Sep 2026 08:02:24 GMT","","","","pt-BR","1.1","","","","","","https://lotogreen.bet.br/responsible-gaming","2026-09-02 12:19:24"
"https://lotogreen.bet.br/play/pgsoft/fortune-dragon","text/html;charset=utf-8","200","OK","Indexable","","Jogos de Cassino Fortune Dragon - Pgsoft | Lotogreen","52","481","Experimente Fortune Dragon na Lotogreen. Sua plataforma de cassino online com alta tecnologia, pagamentos rápidos e 100% regulamentada. Segurança máxima para sua diversão. Proibido para menores de 18 anos. Jogue com responsabilidade.","233","1531","","0","","0","Apostas","7","Comunidade","10","index, follow","","","https://lotogreen.bet.br/play/pgsoft/fortune-dragon","","","","","","170792","48636","48636","7,208","","69","41","1,683","35,927","Hard","1,178","1","2","","1","1","0","1,490","54","38","0","14","12","0","","","","","76933435b7793077a7aed6f8cbe47d60","0,374","","","","","pt-BR","1.1","","","","","","https://lotogreen.bet.br/play/pgsoft/fortune-dragon","2026-09-02 12:19:24"
"https://lotogreen.bet.br/sports/volei/s-69","text/html;charset=utf-8","200","OK","Indexable","","Vôlei - Apostas esportivas | Lotogreen","38","338","Tudo sobre Vôlei com as melhores cotações na Lotogreen. Somos uma operadora licenciada focada na transparência e segurança do apostador. Entre no jogo! Apenas 18+. Jogo Responsável.","181","1188","","0","","0","Apostas","7","Comunidade","10","index, follow","","","https://lotogreen.bet.br/sports/volei/s-69","","","","","","169954","48956","48956","7,255","","18","12","1,500","0,000","Very Hard","0,966","1","2","","67","67","0","100,000","52","36","0","14","12","0","","","","","5667713eb271c5c54c109ec0c7c542de","0,503","","","","","pt-BR","1.1","","","","","","https://lotogreen.bet.br/sports/volei/s-69","2026-09-02 12:19:24"
"https://lotogreen.bet.br/sports/futebol/inglaterra/c-2936","text/html;charset=utf-8","200","OK","Indexable","","Inglaterra - Apostas esportivas | Lotogreen","43","379","Tudo sobre Inglaterra com as melhores cotações na Lotogreen. Somos uma operadora licenciada focada na transparência e segurança do apostador. Entre no jogo! Apenas 18+. Jogo Responsável.","186","1219","","0","","0","Apostas","7","Comunidade","10","index, follow","","","https://lotogreen.bet.br/sports/futebol/inglaterra/c-2936","","","","","","169981","48704","48704","7,218","","18","12","1,500","0,000","Very Hard","0,965","1","3","","67","67","0","100,000","52","36","0","14","12","0","","","","","816968d8688fce44e5101816bb1ff2e4","0,506","","","","","pt-BR","1.1","","","","","","https://lotogreen.bet.br/sports/futebol/inglaterra/c-2936","2026-09-02 12:19:25"
"https://lotogreen.bet.br/play/pgsoft/fortune-rabbit","text/html;charset=utf-8","200","OK","Indexable","","Jogos de Cassino Fortune Rabbit - Pgsoft | Lotogreen","52","474","Experimente Fortune Rabbit na Lotogreen. Sua plataforma de cassino online com alta tecnologia, pagamentos rápidos e 100% regulamentada. Segurança máxima para sua diversão. Proibido para menores de 18 anos. Jogue com responsabilidade.","233","1526","","0","","0","Apostas","7","Comunidade","10","index, follow","","","https://lotogreen.bet.br/play/pgsoft/fortune-rabbit","","","","","","170792","48980","48980","7,259","","69","41","1,683","35,927","Hard","1,178","1","2","","1","1","0","1,490","54","38","0","14","12","0","","","","","bfdb22331f2f5cf4dd57b5eeda09789","0,396","","","","","pt-BR","1.1","","","","","","https://lotogreen.bet.br/play/pgsoft/fortune-rabbit","2026-09-02 12:19:25"
"https://lotogreen.bet.br/pix.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","13705","13705","13705","2,031","","0","","","","","0,000","1","0","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,015","Mon, 27 Jul 2026 21:51:05 GMT","","","","","1.1","","","","","","https://lotogreen.bet.br/pix.png","2026-09-02 12:19:25"
"https://lotogreen.bet.br/vip/shop","text/html;charset=utf-8","200","OK","Indexable","","Apostas Online | Lotogreen","26","241","Apostas online","14","92","","0","","0","Apostas","7","Comunidade","10","index, follow","","","https://lotogreen.bet.br/vip/shop","","","","","","171172","48879","48879","7,244","","69","41","1,683","35,927","Hard","1,162","1","1","","1","1","0","1,490","53","36","0","14","12","0","","","","","682544faeb70fa0883bb7bb8dbc3f68a","0,403","","","","","pt-BR","1.1","","","","","","https://lotogreen.bet.br/vip/shop","2026-09-02 12:19:25"
"https://lotogreen.bet.br/play/pragmatic/one-blackjack-1","text/html;charset=utf-8","200","OK","Indexable","","Jogos de Cassino One Blackjack 1 - Pragmatic | Lotogreen","56","518","Experimente One Blackjack 1 na Lotogreen. Sua plataforma de cassino online com alta tecnologia, pagamentos rápidos e 100% regulamentada. Segurança máxima para sua diversão. Proibido para menores de 18 anos. Jogue com responsabilidade.","234","1531","","0","","0","Apostas","7","Comunidade","10","index, follow","","","https://lotogreen.bet.br/play/pragmatic/one-blackjack-1","","","","","","170856","48751","48751","7,225","","69","41","1,683","35,927","Hard","1,180","1","2","","68","67","0","100,000","54","38","0","14","12","0","","","","","98626eb5f4c28c62df66c8a03d0d5106","0,440","","","","","pt-BR","1.1","","","","","","https://lotogreen.bet.br/play/pragmatic/one-blackjack-1","2026-09-02 12:19:25"
"https://lotogreen.bet.br/casino/live","text/html;charset=utf-8","200","OK","Indexable","","Live - jogos de cassino online | Lotogreen","42","366","Explore Live na Lotogreen. Jogos de Cassino online com tecnologia avançada, pagamentos rápidos e uma experiência segura em ambiente 100% regulamentado. Diversão com transparência para maiores de 18 anos. Jogue com responsabilidade.","231","1519","","0","","0","Apostas","7","Comunidade","10","index, follow","","","https://lotogreen.bet.br/casino/live","","","","","","195387","51243","51243","7,594","","80","45","1,778","39,003","Hard","1,059","1","1","","202","67","0","100,000","59","43","0","14","12","0","","","","","eb5206bb92682d28d9959c7da1ed312b","0,555","","","","","pt-BR","1.1","","","","","","https://lotogreen.bet.br/casino/live","2026-09-02 12:19:25"
"https://lotogreen.bet.br/sports/futebol/europa/c-16808","text/html;charset=utf-8","200","OK","Indexable","","Europa - Apostas esportivas | Lotogreen","39","355","Tudo sobre Europa com as melhores cotações na Lotogreen. Somos uma operadora licenciada focada na transparência e segurança do apostador. Entre no jogo! Apenas 18+. Jogo Responsável.","182","1203","","0","","0","Apostas","7","Comunidade","10","index, follow","","","https://lotogreen.bet.br/sports/futebol/europa/c-16808","","","","","","169966","48956","48956","7,255","","18","12","1,500","0,000","Very Hard","0,965","1","3","","67","67","0","100,000","52","36","0","14","12","0","","","","","b2babb3bc0ef0a80c177724e36c79d88","0,457","","","","","pt-BR","1.1","","","","","","https://lotogreen.bet.br/sports/futebol/europa/c-16808","2026-09-02 12:19:25"
"https://lotogreen.bet.br/promotions/mega-multipla","text/html;charset=utf-8","200","OK","Indexable","","Apostas Online | Lotogreen","26","241","Apostas online","14","92","","0","","0","Apostas","7","Comunidade","10","index, follow","","","https://lotogreen.bet.br/promotions/mega-multipla","","","","","","184595","50927","50927","7,547","","69","41","1,683","35,927","Hard","1,086","1","1","","11","11","0","16,420","53","36","0","14","12","0","","","","","e2f38b9fa561780907cb1234efd2b2a8","0,393","","","","","pt-BR","1.1","","","","","","https://lotogreen.bet.br/promotions/mega-multipla","2026-09-02 12:19:26"
"https://lotogreen.bet.br/terms-and-conditions","text/html;charset=utf-8","200","OK","Non-Indexable","Canonicalised","Terms And Conditions","20","198","1. INTRODUÇÃO, APLICAÇÃO E NATUREZA DA ATIVIDADEEstes Termos e Condições de Uso regulam o acesso, o cadastro, a navegação e a utilização das plataformas de apos...","163","1093","","0","","0","Apostas","7","Comunidade","10","index, follow","","","http://localhost/terms-and-conditions","","","","","","578457","142259","142259","21,083","","22752","2930","7,765","0,000","Very Hard","30,766","1","0","","67","67","0","100,000","56","36","0","14","12","0","","","","","830f22229875f10d44cb2de9ab552350","0,076","Wed, 02 Sep 2026 14:14:05 GMT","","","","pt-BR","1.1","","","","","","https://lotogreen.bet.br/terms-and-conditions","2026-09-02 12:19:26"
"https://lotogreen.bet.br/sports/overview","text/html;charset=utf-8","200","OK","Indexable","","Esportes - Apostas esportivas | Lotogreen","41","371","Tudo sobre Esportes com as melhores cotações na Lotogreen. Somos uma operadora licenciada focada na transparência e segurança do apostador. Entre no jogo! Apenas 18+. Jogo Responsável.","184","1213","","0","","0","Apostas","7","Comunidade","10","index, follow","","","https://lotogreen.bet.br/sports/overview","","","","","","169958","48945","48945","7,254","","18","12","1,500","0,000","Very Hard","0,966","1","1","","67","67","0","100,000","52","36","0","14","12","0","","","","","be18be2c4bed4b516b6036802d56789e","0,452","","","","","pt-BR","1.1","","","","","","https://lotogreen.bet.br/sports/overview","2026-09-02 12:19:26"
"https://lotogreen.bet.br/suport","text/html;charset=utf-8","200","OK","Non-Indexable","Canonicalised","Suport","6","59","Surgiu alguma dúvida? Entre em contato com um de nossos canais de comunicação: CHAT AO VIVOEm nosso chat ao vivo você pode obter ajuda imediata, nossa...","153","1011","","0","","0","Apostas","7","Comunidade","10","index, follow","","","http://localhost/suport","","","","","","170648","49238","49238","7,297","","111","46","2,413","42,045","Hard","1,314","1","0","","201","67","0","100,000","53","36","0","14","12","0","","","","","afc385af8e501f53d0c74cb82faa8362","0,048","Wed, 02 Sep 2026 14:07:06 GMT","","","","pt-BR","1.1","","","","","","https://lotogreen.bet.br/suport","2026-09-02 12:19:26"
"https://lotogreen.bet.br/verifyRA.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","0","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,025","Mon, 27 Jul 2026 21:51:05 GMT","","","","","1.1","","","","","","https://lotogreen.bet.br/verifyRA.svg","2026-09-02 12:19:26"
"https://lotogreen.bet.br/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,025","","","","","","1.1","","","","","","https://lotogreen.bet.br/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js","2026-09-02 12:19:26"
"https://lotogreen.bet.br/play/tada/fortune-garuda-500","text/html;charset=utf-8","200","OK","Indexable","","Jogos de Cassino Fortune Garuda 500 - Tada | Lotogreen","54","506","Experimente Fortune Garuda 500 na Lotogreen. Sua plataforma de cassino online com alta tecnologia, pagamentos rápidos e 100% regulamentada. Segurança máxima para sua diversão. Proibido para menores de 18 anos. Jogue com responsabilidade.","237","1559","","0","","0","Apostas","7","Comunidade","10","index, follow","","","https://lotogreen.bet.br/play/tada/fortune-garuda-500","","","","","","170810","48738","48738","7,223","","69","41","1,683","35,927","Hard","1,179","1","2","","10","10","0","14,930","54","38","0","14","12","0","","","","","3b59e9c3101eba77c85547f4f987167e","0,442","","","","","pt-BR","1.1","","","","","","https://lotogreen.bet.br/play/tada/fortune-garuda-500","2026-09-02 12:19:26"
"https://lotogreen.bet.br/responsible","text/html","302","Found","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","0","","67","67","0","100,000","0","0","0","0","0","0","","","","","","0,484","","https://lotogreen.bet.br/","HTTP Redirect","","","1.1","","","","","","https://lotogreen.bet.br/responsible","2026-09-02 12:19:26"
"https://lotogreen.bet.br/play/pgsoft/fortune-ox","text/html;charset=utf-8","200","OK","Indexable","","Jogos de Cassino Fortune Ox - Pgsoft | Lotogreen","48","441","Experimente Fortune Ox na Lotogreen. Sua plataforma de cassino online com alta tecnologia, pagamentos rápidos e 100% regulamentada. Segurança máxima para sua diversão. Proibido para menores de 18 anos. Jogue com responsabilidade.","229","1502","","0","","0","Apostas","7","Comunidade","10","index, follow","","","https://lotogreen.bet.br/play/pgsoft/fortune-ox","","","","","","170695","49884","49884","7,393","","69","41","1,683","35,927","Hard","1,176","1","2","","1","1","0","1,490","54","38","0","14","12","0","","","","","347f5c0ca840ef966d33a1e1be1e0e3f","0,441","","","","","pt-BR","1.1","","","","","","https://lotogreen.bet.br/play/pgsoft/fortune-ox","2026-09-02 12:19:26"
"https://lotogreen.bet.br/cdn-cgi/l/email-protection","text/html","404","Not Found","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","2","","73","67","0","100,000","0","0","0","0","0","0","","","","","","0,010","","","","","","1.1","","","","","","https://lotogreen.bet.br/cdn-cgi/l/email-protection","2026-09-02 12:19:27"
"https://lotogreen.bet.br/play/pgsoft/prosperity-fortune-tree","text/html;charset=utf-8","200","OK","Indexable","","Jogos de Cassino Prosperity Fortune Tree - Pgsoft | Lotogreen","61","554","Experimente Prosperity Fortune Tree na Lotogreen. Sua plataforma de cassino online com alta tecnologia, pagamentos rápidos e 100% regulamentada. Segurança máxima para sua diversão. Proibido para menores de 18 anos. Jogue com responsabilidade.","242","1579","","0","","0","Apostas","7","Comunidade","10","index, follow","","","https://lotogreen.bet.br/play/pgsoft/prosperity-fortune-tree","","","","","","170873","48990","48990","7,260","","69","41","1,683","35,927","Hard","1,183","1","2","","1","1","0","1,490","54","38","0","14","12","0","","","","","365b5595e4f65ee8b2423060b5802c3c","0,393","","","","","pt-BR","1.1","","","","","","https://lotogreen.bet.br/play/pgsoft/prosperity-fortune-tree","2026-09-02 12:19:26"
"https://lotogreen.bet.br/sports/basquete/s-67","text/html;charset=utf-8","200","OK","Indexable","","Basquete - Apostas esportivas | Lotogreen","41","377","Tudo sobre Basquete com as melhores cotações na Lotogreen. Somos uma operadora licenciada focada na transparência e segurança do apostador. Entre no jogo! Apenas 18+. Jogo Responsável.","184","1217","","0","","0","Apostas","7","Comunidade","10","index, follow","","","https://lotogreen.bet.br/sports/basquete/s-67","","","","","","169963","48854","48854","7,240","","18","12","1,500","0,000","Very Hard","0,966","1","2","","67","67","0","100,000","52","36","0","14","12","0","","","","","797c579aecd7c50874545c5d34e4e7f3","0,402","","","","","pt-BR","1.1","","","","","","https://lotogreen.bet.br/sports/basquete/s-67","2026-09-02 12:19:27"
"https://lotogreen.bet.br/cookies-policy","text/html;charset=utf-8","200","OK","Non-Indexable","Canonicalised","Cookies Policy","14","129","POLÍTICA DE COOKIES — SABIÁ ADMINISTRAÇÃO LTDA.Versão pública  1. OBJETIVO E CONFORMIDADE LEGALEsta Política de Cookies explica de forma clara e trans...","153","1039","","0","","0","Apostas","7","Comunidade","10","index, follow","","","http://localhost/cookies-policy","","","","","","182335","53888","53888","7,986","","560","166","3,373","34,211","Hard","2,931","1","0","","67","67","0","100,000","54","36","0","14","12","0","","","","","3fe8d4284647344edc447840d02b56f","0,057","Wed, 02 Sep 2026 01:17:36 GMT","","","","pt-BR","1.1","","","","","","https://lotogreen.bet.br/cookies-policy","2026-09-02 12:19:27"
"https://lotogreen.bet.br/blog","text/html","302","Found","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","0","","67","67","0","100,000","0","0","0","0","0","0","","","","","","0,427","","https://lotogreen.bet.br/","HTTP Redirect","","","1.1","","","","","","https://lotogreen.bet.br/blog","2026-09-02 12:19:27"
"https://lotogreen.bet.br/play/evolution-oss/bac-bo","text/html;charset=utf-8","200","OK","Indexable","","Jogos de Cassino Bac Bo - Evolution Oss | Lotogreen","51","466","Experimente Bac Bo na Lotogreen. Sua plataforma de cassino online com alta tecnologia, pagamentos rápidos e 100% regulamentada. Segurança máxima para sua diversão. Proibido para menores de 18 anos. Jogue com responsabilidade.","225","1477","","0","","0","Apostas","7","Comunidade","10","index, follow","","","https://lotogreen.bet.br/play/evolution-oss/bac-bo","","","","","","170755","49920","49920","7,398","","69","41","1,683","35,927","Hard","1,178","1","2","","68","67","0","100,000","54","38","0","14","12","0","","","","","70bc0a7a9c8ba31fc311b61c55fa593d","0,541","","","","","pt-BR","1.1","","","","","","https://lotogreen.bet.br/play/evolution-oss/bac-bo","2026-09-02 12:19:27"
"https://lotogreen.bet.br/play/pragmatic/roleta-brasileira","text/html;charset=utf-8","200","OK","Indexable","","Jogos de Cassino Roleta Brasileira - Pragmatic | Lotogreen","58","523","Experimente Roleta Brasileira na Lotogreen. Sua plataforma de cassino online com alta tecnologia, pagamentos rápidos e 100% regulamentada. Segurança máxima para sua diversão. Proibido para menores de 18 anos. Jogue com responsabilidade.","236","1534","","0","","0","Apostas","7","Comunidade","10","index, follow","","","https://lotogreen.bet.br/play/pragmatic/roleta-brasileira","","","","","","170870","48737","48737","7,223","","69","41","1,683","35,927","Hard","1,181","1","2","","68","67","0","100,000","54","38","0","14","12","0","","","","","2b455cb5530ea1c378f6a543b2f96ea4","0,408","","","","","pt-BR","1.1","","","","","","https://lotogreen.bet.br/play/pragmatic/roleta-brasileira","2026-09-02 12:19:27"
"https://lotogreen.bet.br/casino/slots","text/html;charset=utf-8","200","OK","Indexable","","Slots - jogos de cassino online | Lotogreen","43","374","Explore Slots na Lotogreen. Jogos de Cassino online com tecnologia avançada, pagamentos rápidos e uma experiência segura em ambiente 100% regulamentado. Diversão com transparência para maiores de 18 anos. Jogue com responsabilidade.","232","1525","","0","","0","Apostas","7","Comunidade","10","index, follow","","","https://lotogreen.bet.br/casino/slots","","","","","","195681","51238","51238","7,593","","80","45","1,778","39,003","Hard","1,057","1","1","","202","67","0","100,000","59","43","0","14","12","0","","","","","6543ef4cb129cce4d01e8380b086328c","0,505","","","","","pt-BR","1.1","","","","","","https://lotogreen.bet.br/casino/slots","2026-09-02 12:19:27"
"https://lotogreen.bet.br/sports/live","text/html;charset=utf-8","200","OK","Indexable","","Ao Vivo - Apostas esportivas | Lotogreen","40","361","Tudo sobre Ao Vivo com as melhores cotações na Lotogreen. Somos uma operadora licenciada focada na transparência e segurança do apostador. Entre no jogo! Apenas 18+. Jogo Responsável.","183","1205","","0","","0","Apostas","7","Comunidade","10","index, follow","","","https://lotogreen.bet.br/sports/live","","","","","","169951","48681","48681","7,215","","18","12","1,500","0,000","Very Hard","0,966","1","1","","67","67","0","100,000","52","36","0","14","12","0","","","","","1e746b688a2b6e2def54c37b2ad39662","0,453","","","","","pt-BR","1.1","","","","","","https://lotogreen.bet.br/sports/live","2026-09-02 12:19:27"
"https://lotogreen.bet.br/pld-ft-policy","text/html;charset=utf-8","200","OK","Non-Indexable","Canonicalised","Pld Ft Policy","13","110","Política de Prevenção à Lavagem de Dinheiro e ao Financiamento do Terrorismo (PLD/FT) 1.    APLICAÇÃOEsta Política de Prevenção à Lavag...","138","876","","0","","0","Apostas","7","Comunidade","10","index, follow","","","http://localhost/pld-ft-policy","","","","","","233139","68127","68127","10,096","","4034","595","6,780","25,720","Very Hard","12,487","1","0","","67","67","0","100,000","53","36","0","14","12","0","","","","","a2979d9679e1cfc9bb9f33458811ff32","0,677","Wed, 02 Sep 2026 15:19:40 GMT","","","","pt-BR","1.1","","","","","","https://lotogreen.bet.br/pld-ft-policy","2026-09-02 12:19:27"
"https://lotogreen.bet.br/sports/tenis/s-68","text/html;charset=utf-8","200","OK","Indexable","","Tênis - Apostas esportivas | Lotogreen","38","342","Tudo sobre Tênis com as melhores cotações na Lotogreen. Somos uma operadora licenciada focada na transparência e segurança do apostador. Entre no jogo! Apenas 18+. Jogo Responsável.","181","1191","","0","","0","Apostas","7","Comunidade","10","index, follow","","","https://lotogreen.bet.br/sports/tenis/s-68","","","","","","169954","48834","48834","7,237","","18","12","1,500","0,000","Very Hard","0,966","1","2","","67","67","0","100,000","52","36","0","14","12","0","","","","","6105a1d6f0a4dba2e2d97ec36f2df7cb","0,408","","","","","pt-BR","1.1","","","","","","https://lotogreen.bet.br/sports/tenis/s-68","2026-09-02 12:19:28"
"https://lotogreen.bet.br/betting-terms","text/html;charset=utf-8","200","OK","Non-Indexable","Canonicalised","Betting Terms","13","127","REGRAS GERAISAs regras especiais aqui estabelecidas estão sujeitas a alterações a qualquer momento, ficando exclusivamente nosso critério.Há diferenças e variaç...","163","1033","","0","","0","Apostas","7","Comunidade","10","index, follow","","","http://localhost/betting-terms","","","","","","1791032","255795","255795","37,909","","84120","11955","7,036","51,680","Fairly Hard","28,440","1","0","","67","67","0","100,000","53","36","0","14","12","0","","","","","345e8d9814764dc6643388801d078716","0,146","Wed, 02 Sep 2026 13:15:11 GMT","","","","pt-BR","1.1","","","","","","https://lotogreen.bet.br/betting-terms","2026-09-02 12:19:28"
